Trade_ID,Strategy,Profit_Loss,Predicted_Confidence,Allocated_Capital,Strat_Cum,Total_Cum,Entry_Date
Strategy_2_T8309,Strategy_2,-0.1838000000000015,0.7055295996714288,17.63823999178572,21.75809148950976,96.75809148950975,2019-08-21
Strategy_2_T8310,Strategy_2,0.0663,0.7031919042308881,17.009876651063713,22.885846311475284,97.88584631147528,2019-08-22
Strategy_2_T8311,Strategy_2,0.0016999999999995,0.6916384580602201,16.92540395219711,22.91461949819401,97.914619498194,2019-08-23
Strategy_4_T8312,Strategy_4,0.0016999999999995,0.6898106703665776,16.88067531587964,25.028697148036986,97.94331664623098,2019-08-23
Strategy_2_T8313,Strategy_2,-0.0013999999999985,0.68947724777637,16.882422099833217,22.89098410725427,97.91968125529124,2019-08-26
Strategy_4_T8314,Strategy_4,-0.0013999999999985,0.6880040948232312,16.846350728293817,25.0051122570174,97.89609636427166,2019-08-26
Strategy_2_T8315,Strategy_2,0.0213999999999998,0.6878361111446261,16.834117554860047,23.25123422292827,98.25634647994566,2019-08-27
Strategy_2_T8316,Strategy_2,0.1021999999999998,0.6831515929322223,16.78099490336881,24.966251902052562,99.97136415906995,2019-08-28
Strategy_3_T8317,Strategy_3,0.1021999999999998,0.6826793735957575,16.769395266684256,26.713832196255126,101.68519635532508,2019-08-28
Strategy_4_T8318,Strategy_4,0.1021999999999998,0.6820105620166741,16.752966521123202,26.71726543547619,103.39734953378387,2019-08-28
Strategy_2_T8319,Strategy_2,-0.100999999999999,0.6807652580373407,17.59733083393587,23.188921487825056,101.62001911955636,2019-08-29
Strategy_4_T8320,Strategy_4,-0.100999999999999,0.6804136031182917,17.588240787290825,24.940853115959833,99.84360680004,2019-08-29
Strategy_2_T8321,Strategy_2,-0.1168000000000013,0.6761791904367709,16.878042304084584,21.217566146707956,97.8722514589229,2019-08-30
Strategy_4_T8322,Strategy_4,-0.1547999999999998,0.6741377098067045,16.49484386303605,22.387451285961856,95.31884962892492,2019-09-03
Strategy_1_T8323,Strategy_1,-0.2956999999999983,0.6714338920033105,16.000076546906843,20.268777365079675,90.5876269940046,2019-09-04
Strategy_1_T8324,Strategy_1,0.0821999999999985,0.6686530043106417,15.142922235728241,21.513525572856512,91.83237520178143,2019-09-05
Strategy_4_T8325,Strategy_4,-0.0776000000000003,0.6683785852623597,15.344698254662221,21.196702701400064,90.64162661721964,2019-09-06
Strategy_4_T8326,Strategy_4,-0.0770999999999997,0.668002853465641,15.137216305767483,20.029623324225394,89.47454724004497,2019-09-12
Strategy_4_T8327,Strategy_4,0.0513000000000012,0.6672868713432896,14.926297673166745,20.795342394858867,90.24026631067844,2019-09-17
Strategy_4_T8328,Strategy_4,-0.0252999999999996,0.6663015132246448,15.03180649915,20.415037690430378,89.85996160624995,2019-09-18
Strategy_2_T8329,Strategy_2,0.1158999999999998,0.6656193403995208,14.953132093169591,22.950634156306307,91.59302961584831,2019-09-20
Strategy_4_T8330,Strategy_4,0.1158999999999998,0.665583732891382,14.952332170841029,22.14801298903085,93.32600491444879,2019-09-20
Strategy_4_T8333,Strategy_4,-0.0213,0.6644941329826081,15.503645680089317,21.81778533604495,92.99577726146289,2019-09-23
Strategy_2_T8331,Strategy_2,-0.0213,0.6644371117976067,15.5023152902414,22.620434840624167,92.66557794578075,2019-09-23
Strategy_3_T8332,Strategy_3,-0.0213,0.6639649385250384,15.491298778952354,26.38386753226344,92.33561328178907,2019-09-23
Strategy_2_T8334,Strategy_2,-0.0333000000000005,0.663756776525738,15.322097257611857,22.110209001945684,91.82538744311059,2019-09-24
Strategy_2_T8335,Strategy_2,0.1214999999999992,0.6611815829653158,15.178313756509823,23.954374123361614,93.66955256452651,2019-09-25
Strategy_2_T8336,Strategy_2,0.0205000000000001,0.6608188028146461,15.474650396468494,24.271604456489218,93.98678289765412,2019-09-26
Strategy_4_T8337,Strategy_4,0.0205000000000001,0.6594411055250704,15.442388324297514,22.13435429669305,94.30335185830222,2019-09-26
Strategy_2_T8338,Strategy_2,0.1183999999999994,0.6593720036346712,15.545247516068532,26.11216176239172,96.14390916420473,2019-09-27
Strategy_4_T8339,Strategy_4,0.1183999999999994,0.658309885060846,15.520207180672863,23.971946826884707,97.98150169439639,2019-09-27
Strategy_2_T8340,Strategy_2,0.0111000000000007,0.6560387058127135,16.069914391294496,26.290537812135103,98.15987774413976,2019-09-30
Strategy_4_T8341,Strategy_4,0.0111000000000007,0.6551561121277127,16.048294927633908,24.150082900581456,98.33801381783651,2019-09-30
Strategy_2_T8342,Strategy_2,0.198599999999999,0.6546430457753173,16.094074220300932,29.486820952286852,101.53429695798826,2019-10-01
Strategy_4_T8343,Strategy_4,0.198599999999999,0.6543164013392958,16.086043829035184,27.344771205027826,104.72898526243463,2019-10-01
Strategy_2_T8344,Strategy_2,-0.0434999999999998,0.6523122073458405,17.07899888740718,28.743884500684644,103.98604881083243,2019-10-02
Strategy_4_T8345,Strategy_4,-0.0434999999999998,0.6515486027946349,17.059006004959798,26.602704443812076,103.24398204961668,2019-10-02
Strategy_2_T8346,Strategy_2,-0.1435000000000013,0.6513652694898757,16.81238604773911,26.33130710283406,100.83140465176609,2019-10-03
Strategy_2_T8347,Strategy_2,-0.0975000000000001,0.6511531915342149,16.414172736468842,24.730925261028347,99.23102280996038,2019-10-04
Strategy_2_T8348,Strategy_2,0.1295000000000001,0.6510462340513177,16.150995925371273,26.82247923336393,101.32257678229595,2019-10-07
Strategy_4_T8350,Strategy_4,0.1000999999999994,0.6505007554606148,16.477603185524917,28.25211252268311,102.97198486116699,2019-10-08
