Trade_ID,Strategy,Profit_Loss,Predicted_Confidence,Allocated_Capital,Strat_Cum,Total_Cum,Entry_Date
Strategy_2_T8309,Strategy_2,-0.1838000000000015,0.7055295996714288,25.0,20.404999999999962,95.40499999999996,2019-08-21
Strategy_2_T8310,Strategy_2,0.0663,0.7031919042308881,23.85124999999999,21.98633787499996,96.98633787499996,2019-08-22
Strategy_2_T8311,Strategy_2,0.0016999999999995,0.6916384580602201,24.24658446874999,22.027557068596824,97.02755706859682,2019-08-23
Strategy_4_T8312,Strategy_4,0.0016999999999995,0.6898106703665776,24.24658446874999,25.041219193596863,97.06877626219368,2019-08-23
Strategy_2_T8313,Strategy_2,-0.0013999999999985,0.68947724777637,24.267194065548424,21.993582996905094,97.03480219050195,2019-08-26
Strategy_4_T8314,Strategy_4,-0.0013999999999985,0.6880040948232312,24.267194065548424,25.007245121905132,97.00082811881022,2019-08-26
Strategy_2_T8315,Strategy_2,0.0213999999999998,0.6878361111446261,24.25020702970256,22.512537427340725,97.51978254924585,2019-08-27
Strategy_2_T8316,Strategy_2,0.1021999999999998,0.6831515929322223,24.379945637311465,25.004167871473953,100.01141299337907,2019-08-28
Strategy_3_T8317,Strategy_3,0.1021999999999998,0.6826793735957575,24.379945637311465,27.49163044413323,102.50304343751229,2019-08-28
Strategy_4_T8318,Strategy_4,0.1021999999999998,0.6820105620166741,24.379945637311465,27.498875566038357,104.99467388164551,2019-08-28
Strategy_2_T8319,Strategy_2,-0.100999999999999,0.6807652580373407,26.248668470411385,22.35305235596243,102.34355836613399,2019-08-29
Strategy_4_T8320,Strategy_4,-0.100999999999999,0.6804136031182917,26.248668470411385,24.847760050526833,99.69244285062247,2019-08-29
Strategy_2_T8321,Strategy_2,-0.1168000000000013,0.6761791904367709,24.92311071265562,19.44203302472422,96.78142351938426,2019-08-30
Strategy_4_T8322,Strategy_4,-0.1547999999999998,0.6741377098067045,24.19535587984607,21.102318960326667,93.0359824291841,2019-09-03
Strategy_1_T8323,Strategy_1,-0.2956999999999983,0.6714338920033105,23.25899560729603,18.122314998922604,86.1582974281067,2019-09-04
Strategy_1_T8324,Strategy_1,0.0821999999999985,0.6686530043106417,21.53957435702668,19.892868011070163,87.92885044025427,2019-09-05
Strategy_4_T8325,Strategy_4,-0.0776000000000003,0.6683785852623597,21.98221261006357,19.396499261785728,86.22303074171333,2019-09-06
Strategy_4_T8326,Strategy_4,-0.0770999999999997,0.668002853465641,21.555757685428333,17.73455034423921,84.5610818241668,2019-09-12
Strategy_4_T8327,Strategy_4,0.0513000000000012,0.6672868713432896,21.140270456041705,18.819046218634174,85.64557769856177,2019-09-17
Strategy_4_T8328,Strategy_4,-0.0252999999999996,0.6663015132246448,21.41139442464045,18.277337939690778,85.10386941961838,2019-09-18
Strategy_2_T8329,Strategy_2,0.1158999999999998,0.6656193403995208,21.275967354904598,21.90791764115766,87.56975403605182,2019-09-20
Strategy_4_T8330,Strategy_4,0.1158999999999998,0.665583732891382,21.275967354904598,20.743222556124216,90.03563865248526,2019-09-20
Strategy_4_T8333,Strategy_4,-0.0213,0.6644941329826081,22.508909663121315,20.26378278029973,89.55619887666077,2019-09-23
Strategy_2_T8331,Strategy_2,-0.0213,0.6644371117976067,22.508909663121315,21.428477865333175,89.07675910083628,2019-09-23
Strategy_3_T8332,Strategy_3,-0.0213,0.6639649385250384,22.508909663121315,27.012190668308744,88.5973193250118,2019-09-23
Strategy_2_T8334,Strategy_2,-0.0333000000000005,0.663756776525738,22.149329831252953,20.69090518195244,87.85974664163106,2019-09-24
Strategy_2_T8335,Strategy_2,0.1214999999999992,0.6611815829653158,21.96493666040777,23.359644986191967,90.52848644587058,2019-09-25
Strategy_2_T8336,Strategy_2,0.0205000000000001,0.6608188028146461,22.632121611467653,23.823603479227057,90.99244493890568,2019-09-26
Strategy_4_T8337,Strategy_4,0.0205000000000001,0.6594411055250704,22.632121611467653,20.72774127333482,91.45640343194077,2019-09-26
Strategy_2_T8338,Strategy_2,0.1183999999999994,0.6593720036346712,22.864100857985196,26.53071302081249,94.16351297352621,2019-09-27
Strategy_4_T8339,Strategy_4,0.1183999999999994,0.658309885060846,22.864100857985196,23.434850814920253,96.87062251511165,2019-09-27
Strategy_2_T8340,Strategy_2,0.0111000000000007,0.6560387058127135,24.217655628777912,26.799528998291944,97.1394384925911,2019-09-30
Strategy_4_T8341,Strategy_4,0.0111000000000007,0.6551561121277127,24.217655628777912,23.703666792399705,97.40825447007055,2019-09-30
Strategy_2_T8342,Strategy_2,0.198599999999999,0.6546430457753173,24.35206361751764,31.63584883273092,102.24457430450953,2019-10-01
Strategy_4_T8343,Strategy_4,0.198599999999999,0.6543164013392958,24.35206361751764,28.539986626838683,107.08089413894851,2019-10-01
Strategy_2_T8344,Strategy_2,-0.0434999999999998,0.6523122073458405,26.770223534737127,30.471344108969863,105.91638941518745,2019-10-02
Strategy_4_T8345,Strategy_4,-0.0434999999999998,0.6515486027946349,26.770223534737127,27.375481903077624,104.7518846914264,2019-10-02
Strategy_2_T8346,Strategy_2,-0.1435000000000013,0.6513652694898757,26.1879711728566,26.71337024566491,100.99391082812144,2019-10-03
Strategy_2_T8347,Strategy_2,-0.0975000000000001,0.6511531915342149,25.24847770703036,24.251643669229445,98.53218425168598,2019-10-04
Strategy_2_T8348,Strategy_2,0.1295000000000001,0.6510462340513177,24.633046062921494,27.44162313437778,101.72216371683432,2019-10-07
Strategy_4_T8350,Strategy_4,0.1000999999999994,0.6505007554606148,25.43054092920858,29.921079050091386,104.26776086384808,2019-10-08
