Trade_ID,Strategy,Profit_Loss,Predicted_Confidence,Allocated_Capital,Total_Cum,Entry_Date
Strategy_2_T8346,Strategy_2,-0.1435000000000013,0.6513652694898757,51.86491127919341,72.18231107344751,2019-10-03
Strategy_2_T8347,Strategy_2,-0.0975000000000001,0.6511531915342149,47.00174222779085,67.59964120623789,2019-10-04
Strategy_2_T8348,Strategy_2,0.1295000000000001,0.6510462340513177,44.010491830541454,73.29899989829302,2019-10-07
Strategy_4_T8350,Strategy_4,0.1000999999999994,0.6505007554606148,23.840527404173567,75.68543669145078,2019-10-08
Strategy_2_T8349,Strategy_2,0.1000999999999994,0.6504457069066,23.838509902196,78.07167153266057,2019-10-08
Strategy_2_T8351,Strategy_2,-0.1080999999999985,0.6502055379048199,25.381316592010993,75.32795120906422,2019-10-09
Strategy_4_T8352,Strategy_4,-0.1080999999999985,0.6501395055050202,25.378738962097152,72.58450952726156,2019-10-09
Strategy_2_T8353,Strategy_2,-0.1216000000000008,0.650137971652222,47.18994579742521,66.84621211829462,2019-10-10
Strategy_1_T8354,Strategy_1,0.0532000000000003,0.6488370571201039,43.372299550460504,69.15361845437913,2019-10-14
Strategy_4_T8355,Strategy_4,0.0719000000000011,0.6473506701554117,44.76664125011398,72.37233996026237,2019-10-15
Strategy_4_T8356,Strategy_4,0.0530999999999988,0.6463819536103104,46.78017449086392,74.85636722572718,2019-10-16
Strategy_4_T8357,Strategy_4,-0.1105,0.6458561571542476,48.346445674935325,69.51408497864684,2019-10-17
Strategy_4_T8358,Strategy_4,0.0557999999999996,0.6456692687038216,44.88310841277821,72.01856242807985,2019-10-24
Strategy_4_T8359,Strategy_4,-0.0743000000000009,0.6456657590587558,46.49991977644656,68.56361838868983,2019-10-25
Strategy_4_T8360,Strategy_4,0.3804999999999996,0.6452217400461575,44.23873716061117,85.39645787830237,2019-10-30
Strategy_4_T8363,Strategy_4,0.0937999999999998,0.6451478200240357,18.36444621265372,87.11904293304929,2019-10-31
Strategy_2_T8361,Strategy_2,0.0937999999999998,0.64478341752224,18.354073318355272,88.84065501031101,2019-10-31
Strategy_3_T8362,Strategy_3,0.0937999999999998,0.6447044306226711,18.351824917874616,90.56205618760765,2019-10-31
Strategy_4_T8365,Strategy_4,-0.0638000000000005,0.6445514994588775,29.18595455490081,88.69999228700496,2019-11-01
Strategy_2_T8364,Strategy_2,-0.0638000000000005,0.6442459155743936,29.172117402442485,86.83881119672911,2019-11-01
Strategy_2_T8366,Strategy_2,-0.0478000000000005,0.6434212987904455,55.873940685617725,84.16803683195656,2019-11-04
Strategy_2_T8367,Strategy_2,-0.0617999999999998,0.6427317075821141,54.09746603683771,80.82481343088,2019-11-05
Strategy_2_T8368,Strategy_2,-0.0720999999999989,0.6419707887783376,25.943584615542004,78.95428098009945,2019-11-07
Strategy_4_T8369,Strategy_4,-0.0720999999999989,0.639387458386262,25.839186017057088,77.09127566826967,2019-11-07
Strategy_2_T8370,Strategy_2,0.0634999999999994,0.638966019584971,24.629352779241,78.65523956975146,2019-11-11
Strategy_4_T8371,Strategy_4,0.0634999999999994,0.6389391592669292,24.62831743114965,80.21913772662944,2019-11-11
Strategy_2_T8372,Strategy_2,0.0597000000000012,0.6388607827889935,25.624430561346283,81.74891623114185,2019-11-12
Strategy_4_T8373,Strategy_4,0.0597000000000012,0.6386219128990248,25.61484959304521,83.27812275184668,2019-11-12
Strategy_2_T8374,Strategy_2,-0.0310000000000005,0.6381863774568278,26.573481740203032,82.45434481790038,2019-11-13
Strategy_4_T8375,Strategy_4,-0.0310000000000005,0.6375593316825234,26.547372142721258,81.63137628147601,2019-11-13
Strategy_2_T8376,Strategy_2,-0.0861999999999998,0.637256449362728,52.02012100572621,77.14724185078242,2019-11-14
Strategy_4_T8377,Strategy_4,-0.0507000000000008,0.6371508558608658,49.154431172531226,74.65511219033505,2019-11-19
Strategy_4_T8378,Strategy_4,-0.0962999999999993,0.6366015121046817,47.52555730671195,70.07840102169872,2019-11-21
Strategy_4_T8379,Strategy_4,0.0665999999999993,0.6365574572847877,44.60892876495621,73.04935567744478,2019-11-25
Strategy_4_T8380,Strategy_4,0.024700000000001,0.6357253995143181,46.4393308223071,74.19640714875581,2019-11-26
Strategy_2_T8381,Strategy_2,-0.0409000000000006,0.6357062557141586,23.583560087989394,73.23183954115703,2019-11-27
Strategy_4_T8382,Strategy_4,-0.0409000000000006,0.6348586375109162,23.55211497533216,72.26855803866593,2019-11-27
Strategy_1_T8383,Strategy_1,0.0920000000000005,0.6347748216394308,45.87426103913302,76.4889900542662,2019-12-03
Strategy_4_T8384,Strategy_4,-0.0431000000000008,0.6344024917979496,48.52480588553506,74.39757092059959,2019-12-04
Strategy_4_T8385,Strategy_4,-0.0267999999999997,0.6341806016260059,47.18149628593929,73.13310682013643,2019-12-06
Strategy_4_T8386,Strategy_4,0.1188000000000002,0.6335160711075881,46.33099850058439,78.63722944200586,2019-12-10
Strategy_2_T8387,Strategy_2,-0.1086000000000009,0.6327398565922644,24.87845463997389,75.93542926810467,2019-12-11
Strategy_4_T8388,Strategy_4,-0.1086000000000009,0.6327133982704509,24.877414335412343,73.23374207127887,2019-12-11
Strategy_1_T8389,Strategy_1,0.0355000000000007,0.6322744923766515,46.30382709296047,74.877527933079,2019-12-13
Strategy_4_T8390,Strategy_4,-0.1655999999999995,0.6322740351843967,47.34311673088024,67.03750780244525,2019-12-16
Strategy_1_T8391,Strategy_1,0.0214999999999996,0.6321739799500404,42.3793681134037,67.94866421688342,2019-12-17
Strategy_4_T8392,Strategy_4,-0.0747999999999997,0.631354011275228,42.8996617141229,64.73976952066704,2019-12-18
Strategy_1_T8393,Strategy_1,-0.0836000000000005,0.6311969420995087,40.863544553672014,61.323577195980036,2019-12-19
Strategy_1_T8394,Strategy_1,0.0288000000000003,0.6311958303977431,38.70718623117672,62.43834415943794,2019-12-20
Strategy_4_T8395,Strategy_4,-0.0580999999999995,0.6309043447784486,39.39262261096147,60.1496327857411,2019-12-23
Strategy_4_T8396,Strategy_4,-0.0266000000000001,0.6297906583187283,37.881676829761645,59.14198018206943,2019-12-26
Strategy_4_T8397,Strategy_4,-0.1152999999999995,0.6295507457483838,37.23287772865795,54.84902937995519,2019-12-31
Strategy_4_T8398,Strategy_4,0.0762,0.6289771407869076,34.498785674341306,57.47783684834,2020-01-02
Strategy_4_T8399,Strategy_4,0.2124000000000006,0.6284335248009902,36.12099960853855,65.1499371651936,2020-01-03
Strategy_2_T8400,Strategy_2,-0.1050000000000004,0.628377371128934,20.469373122539796,63.000652987326916,2020-01-06
Strategy_4_T8401,Strategy_4,-0.1050000000000004,0.6282214951960909,20.46429546892465,60.851901963089816,2020-01-06
Strategy_2_T8402,Strategy_2,0.1013000000000001,0.6277335596746434,19.099390516131397,62.78667022237393,2020-01-07
Strategy_3_T8403,Strategy_3,0.1013000000000001,0.6270709937923054,19.079231319073333,64.71939635499606,2020-01-07
Strategy_2_T8404,Strategy_2,-0.1501000000000001,0.6269581795638342,20.28817746059929,61.674140918160106,2020-01-08
Strategy_4_T8405,Strategy_4,-0.1501000000000001,0.6268149665288305,20.283543130011488,58.62958109434538,2020-01-08
Strategy_2_T8406,Strategy_2,0.0487999999999999,0.6263883733076592,36.724887929396495,60.42175562529993,2020-01-09
Strategy_4_T8408,Strategy_4,0.1557999999999992,0.6261974034852197,18.917973243290643,63.3691758566046,2020-01-10
Strategy_2_T8407,Strategy_2,0.1557999999999992,0.6260889836341567,18.91469778441771,66.31608577141687,2020-01-10
Strategy_2_T8409,Strategy_2,0.0584000000000006,0.6258012232996053,20.750343800097113,67.52790584934255,2020-01-13
Strategy_4_T8410,Strategy_4,0.0584000000000006,0.6256340491084733,20.744800631098173,68.73940220619869,2020-01-13
Strategy_2_T8411,Strategy_2,-0.0030000000000001,0.6251554072400678,21.48640448982748,68.6749429927292,2020-01-14
Strategy_4_T8412,Strategy_4,-0.0030000000000001,0.624633946274073,21.4684820322893,68.61053754663233,2020-01-14
Strategy_2_T8413,Strategy_2,-0.0135000000000005,0.6243780817933497,42.838915824176894,68.03221218300592,2020-01-15
Strategy_2_T8414,Strategy_2,0.0254999999999991,0.623559189120572,42.42211106291387,69.1139760151102,2020-01-16
Strategy_2_T8415,Strategy_2,0.055200000000001,0.623559189120572,21.548327420440387,70.30344368871853,2020-01-17
Strategy_4_T8416,Strategy_4,0.055200000000001,0.6229067206072059,21.525780073848686,71.491666748795,2020-01-17
Strategy_2_T8417,Strategy_2,0.036999999999999,0.6226211158049789,22.256110660946227,72.31514284324999,2020-01-20
Strategy_4_T8418,Strategy_4,0.036999999999999,0.6218755024019027,22.229458088478147,73.13763279252366,2020-01-20
Strategy_2_T8419,Strategy_2,-0.0052000000000003,0.6217918411327993,22.73819167507894,73.01939419581325,2020-01-21
Strategy_4_T8420,Strategy_4,-0.0052000000000003,0.6215826664373226,22.730542404045313,72.90119537531221,2020-01-21
Strategy_2_T8421,Strategy_2,-0.173,0.6214687029752859,45.30581133524319,65.06329001431514,2020-01-22
Strategy_4_T8423,Strategy_4,-0.0071999999999992,0.621284691977387,20.21141304778959,64.91776784037107,2020-01-24
Strategy_2_T8422,Strategy_2,-0.0071999999999992,0.6210684566031514,20.204378555356968,64.77229631477252,2020-01-24
Strategy_2_T8424,Strategy_2,0.1468999999999987,0.6210300274338849,40.2255409573189,70.68142828140262,2020-01-27
Strategy_2_T8425,Strategy_2,-0.0594000000000001,0.620895944374951,21.942906081275925,69.37801966017483,2020-01-28
Strategy_4_T8426,Strategy_4,-0.0594000000000001,0.6198739540999297,21.90678821511182,68.07675644019719,2020-01-28
Strategy_2_T8427,Strategy_2,0.0658999999999991,0.6197860342964365,42.19302290183421,70.85727664942803,2020-01-29
Strategy_2_T8428,Strategy_2,0.1488999999999993,0.6191929419816521,21.93716279468358,74.1237201895564,2020-01-30
Strategy_4_T8429,Strategy_4,0.1488999999999993,0.6191748303798702,21.93652112529457,77.39006818511274,2020-01-30
Strategy_2_T8430,Strategy_2,0.2634000000000007,0.6190926078835023,23.955809568501753,83.70002842545611,2020-01-31
Strategy_4_T8431,Strategy_4,0.2634000000000007,0.6184548919142017,23.931133127328298,90.0034888911944,2020-01-31
Strategy_2_T8432,Strategy_2,-0.1242,0.6181404659042748,27.817399278106564,86.54856790085356,2020-02-03
Strategy_4_T8433,Strategy_4,-0.1242,0.6180667730539418,27.814082971288407,83.09405879581954,2020-02-03
Strategy_2_T8434,Strategy_2,-0.1012000000000004,0.6180604380930875,51.357150382277,77.89671517713307,2020-02-04
Strategy_2_T8435,Strategy_2,-0.0063999999999992,0.6180587709831247,48.14474804600138,77.5885887896387,2020-02-05
Strategy_2_T8436,Strategy_2,0.1369000000000007,0.6180233449151952,47.951559171022126,84.15315724015167,2020-02-06
Strategy_2_T8437,Strategy_2,0.1484999999999985,0.6177931428460207,25.994621745904332,88.01335856941843,2020-02-07
Strategy_4_T8438,Strategy_4,0.1484999999999985,0.6175621402617908,25.98490194750754,91.87211650862326,2020-02-07
Strategy_2_T8439,Strategy_2,-0.0939000000000014,0.6175333421550628,28.367047579214724,89.20845074093496,2020-02-10
Strategy_4_T8440,Strategy_4,-0.0939000000000014,0.6168996768907826,28.337939494721013,86.54751822238062,2020-02-10
Strategy_2_T8441,Strategy_2,-0.1689000000000007,0.6168964552146179,53.39085719900915,77.52980244146794,2020-02-11
Strategy_2_T8442,Strategy_2,0.0434999999999998,0.6161641469200924,47.77108458223039,79.60784462079495,2020-02-12
Strategy_2_T8443,Strategy_2,0.1033000000000008,0.6157993116349265,24.51122795911286,82.13985446897132,2020-02-13
Strategy_4_T8444,Strategy_4,0.1033000000000008,0.6157588239428193,24.509616390161696,84.67169784207505,2020-02-13
Strategy_2_T8445,Strategy_2,-0.0439000000000007,0.6155177824144398,26.05846784450977,83.52773110370106,2020-02-14
Strategy_4_T8446,Strategy_4,-0.0439000000000007,0.6149480876327121,26.034349332299445,82.3848231680131,2020-02-14
Strategy_2_T8447,Strategy_2,0.0818000000000012,0.6146580503901689,50.638494790189746,86.52705204185068,2020-02-17
Strategy_2_T8448,Strategy_2,0.0194999999999989,0.6146028929677811,26.58988825244759,87.04555486277339,2020-02-18
Strategy_4_T8449,Strategy_4,0.0194999999999989,0.6144538665061695,26.58344084224785,87.56393195919719,2020-02-18
Strategy_4_T8451,Strategy_4,-0.0236999999999998,0.6142133983889312,26.891470112477823,86.92660411753147,2020-02-19
Strategy_2_T8450,Strategy_2,-0.0236999999999998,0.6140612880081473,26.8848104209612,86.2894341105547,2020-02-19
Strategy_2_T8452,Strategy_2,0.1450999999999993,0.6139021277128296,52.973267199605544,93.97585518121743,2020-02-20
Strategy_2_T8453,Strategy_2,-0.1227999999999998,0.6138317981217006,28.842684082955614,90.43397357583048,2020-02-21
Strategy_4_T8454,Strategy_4,-0.1227999999999998,0.6129593159532113,28.80168795399854,86.89712629507946,2020-02-21
Strategy_2_T8455,Strategy_2,0.0647999999999999,0.6128914749593921,53.25850790472383,90.34827760730556,2020-02-24
Strategy_2_T8456,Strategy_2,0.0648999999999997,0.6123296987130048,27.661466803260165,92.14350680283714,2020-02-25
Strategy_4_T8457,Strategy_4,0.0648999999999997,0.6114859998095543,27.623353431887203,93.93626244056661,2020-02-25
Strategy_2_T8458,Strategy_2,0.0989000000000004,0.6113058118944081,28.711891588778382,96.7758685186968,2020-02-26
Strategy_4_T8459,Strategy_4,0.0989000000000004,0.6111734823668963,28.70567631816589,99.61485990656341,2020-02-26
Strategy_2_T8460,Strategy_2,0.170399999999999,0.6111419742735821,30.43941107514173,104.80173555376753,2020-02-27
Strategy_4_T8461,Strategy_4,0.170399999999999,0.6111330580964065,30.438966983271605,109.98853552771698,2020-02-27
Strategy_4_T8463,Strategy_4,0.1768,0.6104311376946152,33.57021343777444,115.9237492635155,2020-02-28
Strategy_2_T8462,Strategy_2,0.1768,0.6103383900692959,33.56511285003317,121.85806121540136,2020-02-28
Strategy_4_T8465,Strategy_4,-0.4210999999999991,0.610301204975963,37.18506079789705,106.19943211340694,2020-03-02
Strategy_2_T8464,Strategy_2,-0.4210999999999991,0.6100518946858667,37.169870563600966,90.5471996190746,2020-03-02
Strategy_2_T8466,Strategy_2,0.0272999999999985,0.6088501830710301,55.12967906464268,92.05223985753926,2020-03-03
Strategy_2_T8467,Strategy_2,-0.1432999999999999,0.6088483840718416,28.022928743728176,88.03655416856301,2020-03-04
Strategy_4_T8468,Strategy_4,-0.1432999999999999,0.6085497224501568,28.009182508110392,84.02283831515079,2020-03-04
Strategy_2_T8469,Strategy_2,0.3648000000000007,0.6079365145872775,51.08055147104313,102.65702349178736,2020-03-05
Strategy_2_T8470,Strategy_2,0.0510000000000001,0.607747275142176,31.194763150670056,104.24795641247154,2020-03-06
Strategy_4_T8471,Strategy_4,0.0510000000000001,0.6075020081589163,31.182173961438934,105.83824728450493,2020-03-06
Strategy_2_T8472,Strategy_2,0.3233000000000015,0.6070818186570051,32.12623782247354,116.22465997251068,2020-03-09
Strategy_4_T8473,Strategy_4,0.3233000000000015,0.6068520107024425,32.11407658691208,126.6071409330594,2020-03-09
Strategy_2_T8474,Strategy_2,-0.1494000000000017,0.606645812358412,38.40284593085588,120.86975575098947,2020-03-10
Strategy_4_T8475,Strategy_4,-0.1494000000000017,0.6054741721724304,38.32867692378118,115.14345141857649,2020-03-10
Strategy_2_T8476,Strategy_2,0.2535000000000007,0.605399920902754,69.7078363812763,132.81438794123008,2020-03-11
Strategy_2_T8477,Strategy_2,0.3470000000000013,0.605209759167683,40.190281869957545,146.7604157501054,2020-03-12
Strategy_4_T8478,Strategy_4,0.3470000000000013,0.6050164400631837,40.177444090686826,160.70198884957378,2020-03-12
Strategy_4_T8480,Strategy_4,-0.2677000000000014,0.6049835648421787,48.6110310457216,147.68881583863404,2020-03-13
Strategy_2_T8479,Strategy_2,-0.2677000000000014,0.6046828025434785,48.58686449593555,134.68211221307203,2020-03-13
Strategy_2_T8481,Strategy_2,0.3255999999999979,0.6046418992449124,81.43444812282829,161.19716852186474,2020-03-16
Strategy_2_T8482,Strategy_2,-0.0839999999999996,0.6045694390993742,48.72744087883553,157.10406348804258,2020-03-17
Strategy_4_T8483,Strategy_4,-0.0839999999999996,0.6044852738850373,48.72065728171596,153.01152827637847,2020-03-17
Strategy_2_T8484,Strategy_2,0.4740000000000002,0.6032137403856563,92.29865629371987,196.76109135960172,2020-03-18
Strategy_2_T8485,Strategy_2,0.3714999999999975,0.6025349317670914,59.27771537838803,218.78276262267272,2020-03-19
Strategy_4_T8486,Strategy_4,0.3714999999999975,0.6022311180622597,59.24782602032169,240.7933299892221,2020-03-19
Strategy_2_T8487,Strategy_2,0.1430000000000006,0.6021747291509121,72.499829133803,251.16080555535595,2020-03-20
Strategy_4_T8488,Strategy_4,0.1430000000000006,0.6020759628582237,72.48793800154944,261.52658068957754,2020-03-20
Strategy_2_T8489,Strategy_2,0.2989999999999995,0.6011406035614273,78.60712328154447,285.0301105507593,2020-03-23
Strategy_4_T8490,Strategy_4,0.2989999999999995,0.6009414114248179,78.58107626235063,308.5258523532021,2020-03-23
Strategy_4_T8492,Strategy_4,-0.3152000000000008,0.6007671166341271,92.67609336265981,279.3143477252916,2020-03-24
Strategy_2_T8491,Strategy_2,-0.3152000000000008,0.5999706666897169,92.5532306636819,250.141569420099,2020-03-24
Strategy_2_T8493,Strategy_2,-0.1880000000000024,0.5988809418106162,149.80501868029452,221.97822590820326,2020-03-25
Strategy_2_T8494,Strategy_2,-0.0065999999999988,0.5988583587857887,132.93351605356764,221.10086470224988,2020-03-26
Strategy_2_T8495,Strategy_2,0.2979999999999982,0.598337756586561,132.29299536529294,260.52417732110695,2020-03-27
Strategy_2_T8496,Strategy_2,0.0968000000000017,0.5979776764753325,77.89382111006152,268.06429920456105,2020-03-30
Strategy_4_T8497,Strategy_4,0.0968000000000017,0.5979613462190059,77.89169389676405,275.60421517376795,2020-03-30
Strategy_2_T8498,Strategy_2,-0.0989000000000004,0.597868173971323,82.38749443237012,267.4560919744065,2020-03-31
Strategy_4_T8499,Strategy_4,-0.0989000000000004,0.5977919341762471,82.37698842792666,259.30900781888454,2020-03-31
Strategy_2_T8500,Strategy_2,0.391099999999998,0.5974536939740285,154.9251246021328,319.9002240507784,2020-04-01
Strategy_2_T8501,Strategy_2,0.2386000000000017,0.5972615023291309,95.53204420599673,342.69416979832937,2020-04-02
Strategy_4_T8502,Strategy_4,0.2386000000000017,0.596814861029647,95.46060388010912,365.47106988412355,2020-04-02
Strategy_2_T8503,Strategy_2,0.5726999999999975,0.5966654231798375,109.03197528619927,427.9136821305296,2020-04-03
Strategy_4_T8504,Strategy_4,0.5726999999999975,0.5966011937654383,109.02023828980002,490.34957259909777,2020-04-03
Strategy_4_T8506,Strategy_4,-0.3303999999999973,0.5965905659259733,146.26896450922743,442.02230672524945,2020-04-06
Strategy_2_T8505,Strategy_2,-0.3303999999999973,0.5961994468920239,146.1730719836612,393.72672374184816,2020-04-06
Strategy_2_T8507,Strategy_2,-0.3441000000000009,0.5961900676300772,234.73596205542117,312.9540791985775,2020-04-07
Strategy_2_T8508,Strategy_2,-0.1280999999999998,0.596070711931132,186.54276078964799,289.0579515414237,2020-04-08
Strategy_2_T8509,Strategy_2,-0.1587999999999993,0.5960179706871569,172.28373368870587,261.6992946316573,2020-04-09
Strategy_2_T8510,Strategy_2,-0.0751999999999988,0.5960063028135529,155.97442904232875,249.9700175676744,2020-04-10
Strategy_2_T8511,Strategy_2,0.1935000000000002,0.5957875462905042,74.46451170641949,264.3789005828666,2020-04-14
Strategy_4_T8512,Strategy_4,0.1935000000000002,0.5956001822232364,74.44109400682623,278.7832522731875,2020-04-14
Strategy_2_T8513,Strategy_2,0.3745000000000011,0.5952429980628567,82.97188944640293,309.8562248708655,2020-04-15
Strategy_4_T8514,Strategy_4,0.3745000000000011,0.5948661064076444,82.91935390570555,340.90952290855233,2020-04-15
Strategy_2_T8515,Strategy_2,0.1776999999999979,0.5945962083105928,101.3517548491992,358.9197297452548,2020-04-16
Strategy_4_T8516,Strategy_4,0.1776999999999979,0.5935488979071739,101.17323580421585,376.89821374766376,2020-04-16
Strategy_2_T8517,Strategy_2,-0.0731000000000001,0.593383524061417,111.82259514302098,368.72398204270894,2020-04-17
Strategy_4_T8518,Strategy_4,-0.0731000000000001,0.5932105951394598,111.79000684212548,360.55213254254954,2020-04-17
Strategy_2_T8519,Strategy_2,0.0408000000000008,0.5929996122860688,213.80727480664717,369.2754693546609,2020-04-20
Strategy_4_T8521,Strategy_4,0.1184000000000011,0.5924851569755492,109.39511721390794,382.2278512327877,2020-04-21
Strategy_2_T8520,Strategy_2,0.1184000000000011,0.5923853483137123,109.37668876868518,395.17805118300015,2020-04-21
Strategy_2_T8522,Strategy_2,0.0426000000000001,0.592270262066987,117.02610396863834,400.16336321206416,2020-04-22
Strategy_4_T8523,Strategy_4,0.0426000000000001,0.5919443672186602,116.96171072311216,405.14593208886873,2020-04-22
Strategy_2_T8524,Strategy_2,0.0637999999999969,0.5917986333364529,119.88240445600793,412.79442949316166,2020-04-23
Strategy_4_T8525,Strategy_4,0.0637999999999969,0.591673618678756,119.85707986599925,420.441311188612,2020-04-23
Strategy_2_T8526,Strategy_2,-0.0370999999999988,0.5916167806533308,124.37006748953593,415.82718168475037,2020-04-24
Strategy_4_T8527,Strategy_4,-0.0370999999999988,0.5912383680717678,124.29051734855463,411.2160034911191,2020-04-24
Strategy_2_T8528,Strategy_2,-0.2367000000000025,0.5911321918460046,243.08301746585954,353.6782532569496,2020-04-27
Strategy_2_T8529,Strategy_2,-0.1320999999999976,0.5911043238393661,209.06074474813724,326.06132887572113,2020-04-28
Strategy_2_T8530,Strategy_2,-0.4975999999999985,0.5908040633179775,192.63835799063543,230.20448193958123,2020-04-29
Strategy_4_T8531,Strategy_4,0.2835999999999998,0.5907050553814729,135.98295125318361,268.7692469149841,2020-05-01
Strategy_2_T8532,Strategy_2,-0.222299999999997,0.5902736744781167,79.32370548161195,251.135587186422,2020-05-04
Strategy_4_T8533,Strategy_4,-0.222299999999997,0.5901168526193683,79.30263103517413,233.50661230730302,2020-05-04
Strategy_4_T8535,Strategy_4,-0.1899999999999977,0.5897624692119728,68.85671812583894,220.42383586339378,2020-05-07
Strategy_2_T8534,Strategy_2,-0.1899999999999977,0.5889439014879939,68.76114763775372,207.35921781222072,2020-05-07
Strategy_4_T8536,Strategy_4,0.0076999999999998,0.5888782908048358,122.1093417678882,208.29945974383344,2020-05-12
Strategy_4_T8537,Strategy_4,0.0682000000000009,0.5888286021023332,122.65267969963269,216.6643724993485,2020-05-13
Strategy_4_T8538,Strategy_4,-0.0550000000000032,0.5887441801223467,127.55988834885167,209.64857864016125,2020-05-14
Strategy_2_T8539,Strategy_2,-0.230599999999999,0.5877721980839754,61.61280294625438,195.44066628075504,2020-05-18
Strategy_4_T8540,Strategy_4,-0.230599999999999,0.5876530822031193,61.6003167086969,181.2356332477296,2020-05-18
Strategy_1_T8541,Strategy_1,-0.3289000000000008,0.5867858516091997,106.3465053972016,146.2582676225899,2020-05-21
Strategy_1_T8542,Strategy_1,0.0294999999999987,0.5864100474624265,85.76731765833523,148.78840349351069,2020-05-22
Strategy_1_T8543,Strategy_1,0.0060000000000002,0.5863589682822591,43.6217073824097,149.05013373780514,2020-05-25
