Trade_ID,Strategy,Entry_Date,Exit_Date,Profit_Loss,Predicted_Confidence,Rescaled_Confidence,Allocated_Capital,Strat_Cum,Total_Cum
Strategy_4_T5818,Strategy_4,2010-09-17,2010-09-17,-0.0110999999999998,0.4317035717149877,-0.13659285657002462,113.37583319793706,186.90921616494646,565.6206942411882
Strategy_4_T5822,Strategy_4,2010-10-05,2010-10-05,-0.1036999999999999,0.4210190081927382,-0.15796198361452363,113.12413884823764,175.17824296638423,553.889721042626
Strategy_2_T5828,Strategy_2,2010-10-21,2010-10-21,0.0434000000000001,0.5157165378384464,0.0314330756768928,110.7779442085252,128.73495552643806,558.6974838212759
Strategy_2_T5832,Strategy_2,2010-10-25,2010-10-25,-0.0216000000000002,0.41901036043060536,-0.1619792791387893,111.7394967642552,126.32138239633012,556.2839106911681
Strategy_2_T5840,Strategy_2,2010-11-02,2010-11-02,-0.0827999999999997,0.49954225178103384,-0.0009154964379323172,111.25678213823363,117.10932083528441,547.0718491301222
Strategy_1_T5841,Strategy_1,2010-11-08,2010-11-08,0.0377999999999998,0.3831612493596261,-0.23367750128074782,109.41436982602445,136.29917260956412,551.207712309546
Strategy_1_T5876,Strategy_1,2010-12-27,2010-12-27,0.0003000000000001,0.469610437514691,-0.06077912497061799,110.2415424619092,136.3322450723027,551.2407847722845
Strategy_4_T5882,Strategy_4,2011-01-06,2011-01-06,0.0963000000000002,0.39623199835448825,-0.2075360032910235,110.24815695445692,185.79514048109846,561.8576822869989
Strategy_4_T5884,Strategy_4,2011-01-07,2011-01-07,0.0114999999999998,0.3780155594029856,-0.24396888119402882,112.37153645739977,187.08741315035854,563.1499549562589
Strategy_2_T5920,Strategy_2,2011-02-07,2011-02-07,-0.0259,0.5823874720058122,0.1647749440116244,112.62999099125177,114.19220406861099,560.2328381895854
Strategy_4_T5924,Strategy_4,2011-02-10,2011-02-10,0.0608000000000004,0.5361159201133535,0.07223184022670703,112.0465676379171,193.89984446274394,567.0452695019709
Strategy_2_T5933,Strategy_2,2011-02-17,2011-02-17,-0.0927999999999995,0.5656193383730159,0.13123867674603185,113.40905390039418,103.66784386665447,556.5209093000143
Strategy_1_T5937,Strategy_1,2011-03-01,2011-03-01,0.0304999999999999,0.4697827940351349,-0.0604344119297302,111.30418186000287,139.72702261903277,559.9156868467444
Strategy_4_T5955,Strategy_4,2011-04-05,2011-04-05,0.0056000000000002,0.36294364628240416,-0.27411270743519167,111.98313736934888,194.5269500320123,560.5427924160128
Strategy_4_T5958,Strategy_4,2011-04-13,2011-04-13,0.0688999999999993,0.3952563081412914,-0.20948738371741715,112.10855848320257,202.2512297115049,568.2670720955053
Strategy_2_T5959,Strategy_2,2011-04-14,2011-04-14,0.0195999999999996,0.4157267323225172,-0.16854653535496555,113.65341441910107,105.8954507892688,570.4946790181198
Strategy_2_T5981,Strategy_2,2011-05-11,2011-05-11,0.1407000000000007,0.4790436991582558,-0.041912601683488426,114.09893580362396,121.94917105683878,586.5483992856897
Strategy_2_T6031,Strategy_2,2011-07-14,2011-07-14,0.0396999999999998,0.38855469675212395,-0.2228906064957521,117.30967985713795,126.60636534716713,591.205593576018
Strategy_2_T6037,Strategy_2,2011-07-19,2011-07-19,-0.0459000000000004,0.4713704624324853,-0.05725907513502937,118.24111871520361,121.17909799813924,585.7783262269902
Strategy_4_T6043,Strategy_4,2011-08-02,2011-08-02,0.0568999999999997,0.32310537462369027,-0.35378925075261947,117.15566524539804,208.917387063968,592.4444835794533
Strategy_2_T6045,Strategy_2,2011-08-05,2011-08-05,-0.0129999999999999,0.48064717789478484,-0.03870564421043032,118.48889671589066,119.63874234083268,590.9041279221467
Strategy_2_T6065,Strategy_2,2011-08-24,2011-08-24,0.0827,0.6234433786988558,0.2468867573977116,118.18082558442934,129.41229661666497,600.677682197979
Strategy_2_T6068,Strategy_2,2011-08-26,2011-08-26,-0.0924000000000004,0.5839551824788975,0.1679103649577951,120.13553643959581,118.31177304964628,589.5771586309603
Strategy_2_T6074,Strategy_2,2011-09-07,2011-09-07,-0.0243000000000002,0.3985312887628766,-0.20293742247424684,117.91543172619207,115.44642805869978,586.7118136400138
Strategy_2_T6084,Strategy_2,2011-09-14,2011-09-14,0.0886999999999993,0.5568130422395436,0.11362608447908729,117.34236272800277,125.85469563267354,597.1200812139875
Strategy_2_T6085,Strategy_2,2011-09-15,2011-09-15,0.0035000000000007,0.5614801917342258,0.12296038346845162,119.4240162427975,126.27267968952341,597.5380652708375
Strategy_2_T6087,Strategy_2,2011-09-16,2011-09-16,0.0963000000000002,0.5691929147227748,0.13838582944554956,119.5076130541675,137.78126282663976,609.0466484079537
Strategy_2_T6101,Strategy_2,2011-09-28,2011-09-28,0.0617,0.6346479192750201,0.26929583855004013,121.80932968159075,145.2968984679939,616.5622840493079
Strategy_4_T6103,Strategy_4,2011-09-29,2011-09-29,0.0324999999999997,0.5049689243706521,0.009937848741304212,123.31245680986159,212.92504191028846,620.5699388956284
Strategy_2_T6115,Strategy_2,2011-10-18,2011-10-18,-0.0289000000000001,0.508568881648009,0.017137763296017905,124.1139877791257,141.71000422117717,616.9830446488116
Strategy_4_T6121,Strategy_4,2011-10-21,2011-10-21,-0.1448,0.48180416108690416,-0.03639167782619168,123.39660892976234,195.05721293725887,599.1152156757821
Strategy_4_T6125,Strategy_4,2011-10-31,2011-10-31,0.2495000000000002,0.5865694358010962,0.17313887160219243,119.82304313515642,224.95306219948043,629.0110649380036
Strategy_2_T6126,Strategy_2,2011-11-01,2011-11-01,0.1412000000000004,0.6077005731870707,0.21540114637414143,125.80221298760074,159.47327669502644,646.7743374118529
Strategy_2_T6147,Strategy_2,2011-11-21,2011-11-21,0.1431000000000004,0.5744213262974077,0.14884265259481544,129.3548674823706,177.98395823175372,665.28501894858
Strategy_4_T6149,Strategy_4,2011-11-22,2011-11-22,0.0509000000000003,0.4764439001832403,-0.047112199633519425,133.05700378971602,231.72566369237703,672.0576204414767
Strategy_4_T6151,Strategy_4,2011-11-23,2011-11-23,0.1999999999999993,0.622147117369483,0.24429423473896605,134.41152408829535,258.607968510036,698.9399252591356
Strategy_4_T6163,Strategy_4,2011-12-13,2011-12-13,0.0891999999999999,0.4496999051767897,-0.10060018964642059,139.78798505182712,271.077056776659,711.4090135257586
Strategy_2_T6167,Strategy_2,2011-12-15,2011-12-15,-0.0086999999999992,0.3932654488107605,-0.21346910237847905,142.28180270515173,176.74610654821902,710.1711618422239
Strategy_4_T6174,Strategy_4,2011-12-22,2011-12-22,-0.0471000000000003,0.5473316771800169,0.0946633543600337,142.03423236844478,264.3872444321052,703.4813494976702
Strategy_4_T6175,Strategy_4,2011-12-27,2011-12-27,-0.0182999999999999,0.5340078177864765,0.06801563557295309,140.69626989953403,261.8125026929437,700.9066077585087
Strategy_4_T6178,Strategy_4,2012-01-06,2012-01-06,-0.0012000000000007,0.3918414139443926,-0.21631717211121482,140.18132155170176,261.6442851070816,700.7383901726466
Strategy_4_T6192,Strategy_4,2012-02-10,2012-02-10,0.1646,0.3355687873279709,-0.3288624253440582,140.14767803452932,284.71259291156514,723.8066979771302
Strategy_1_T6207,Strategy_1,2012-02-29,2012-02-29,0.0265000000000004,0.5241373968800052,0.048274793760010315,144.76133959542605,143.56319811831162,727.642873476409
Strategy_4_T6210,Strategy_4,2012-03-06,2012-03-06,0.1001000000000003,0.4200590695281491,-0.15988186094370183,145.5285746952818,299.28000323856287,742.2102838034068
Strategy_2_T6217,Strategy_2,2012-03-16,2012-03-16,-0.0703000000000004,0.4570673715634812,-0.08586525687303759,148.44205676068137,166.31062995794306,731.7748072131308
Strategy_2_T6243,Strategy_2,2012-04-10,2012-04-10,0.1212999999999997,0.5947463533885211,0.18949270677704222,146.35496144262615,184.06348678093357,749.5276640361212
Strategy_2_T6249,Strategy_2,2012-04-13,2012-04-13,0.0770999999999997,0.5698375450268525,0.13967509005370493,149.90553280722426,195.62120336037052,761.0853806155583
Strategy_4_T6263,Strategy_4,2012-05-07,2012-05-07,-0.0110000000000001,0.47063614292993206,-0.05872771414013589,152.21707612311167,297.60561540120864,759.410992778204
Strategy_4_T6307,Strategy_4,2012-06-22,2012-06-22,0.0138000000000015,0.4108147210654042,-0.17837055786919165,151.8821985556408,299.70158974127673,761.5069671182721
Strategy_2_T6308,Strategy_2,2012-06-25,2012-06-25,0.1615999999999999,0.4204884571357595,-0.159023085728481,152.30139342365442,220.23310853763306,786.1188722955346
Strategy_1_T6317,Strategy_1,2012-07-02,2012-07-02,-0.0074000000000005,0.4270761912477535,-0.14584761750449304,157.22377445910695,142.39974218731416,784.9554163645371
Strategy_4_T6323,Strategy_4,2012-07-13,2012-07-13,-0.0573000000000014,0.46544291123557313,-0.06911417752885374,156.99108327290742,290.7060006697389,775.9598272929993
Strategy_2_T6322,Strategy_2,2012-07-13,2012-07-13,-0.0573000000000014,0.3432325360491063,-0.3135349279017874,156.99108327290742,211.23751946609525,766.9642382214615
Strategy_4_T6333,Strategy_4,2012-07-25,2012-07-25,-0.1204999999999998,0.4864402210118701,-0.027119557976259756,153.39284764429232,272.2221625286017,748.4804000803243
Strategy_2_T6337,Strategy_2,2012-08-02,2012-08-02,-0.0013000000000005,0.4177180779032964,-0.1645638441934072,149.69608001606488,211.0429145620743,748.2857951763033
Strategy_4_T6343,Strategy_4,2012-08-14,2012-08-14,0.0466999999999995,0.33605303360466354,-0.3278939327906729,149.65715903526066,279.2111518555483,755.2747845032499
Strategy_4_T6360,Strategy_4,2012-08-28,2012-08-28,-0.0344999999999995,0.5403666035765986,0.0807332071531972,151.05495690064998,273.9997558424759,750.0633884901775
Strategy_2_T6365,Strategy_2,2012-09-03,2012-09-03,-0.0405999999999995,0.5176379697335537,0.03527593946710739,150.0126776980355,204.9523998475341,743.9728737756374
Strategy_4_T6377,Strategy_4,2012-09-21,2012-09-21,-0.0282999999999997,0.45005098622402623,-0.09989802755194754,148.79457475512748,269.78886937690584,739.7619873100673
Strategy_2_T6384,Strategy_2,2012-10-02,2012-10-02,-0.0188000000000005,0.6209713658756073,0.2419427317512146,147.95239746201347,202.17089477524817,736.9804822377813
Strategy_2_T6386,Strategy_2,2012-10-03,2012-10-03,0.0702999999999995,0.5665757724979734,0.13315154499594684,147.39609644755626,212.5328403555113,747.3424278180445
Strategy_2_T6389,Strategy_2,2012-10-05,2012-10-05,0.2585999999999995,0.4440378378815729,-0.11192432423685417,149.4684855636089,251.18539072226048,785.9949781847936
Strategy_2_T6393,Strategy_2,2012-10-09,2012-10-09,-0.1377000000000006,0.5990828680550392,0.19816573611007837,157.19899563695873,229.53908902305116,764.3486764855843
Strategy_4_T6394,Strategy_4,2012-10-09,2012-10-09,-0.1377000000000006,0.5488534895622231,0.09770697912444626,157.19899563695873,248.14256767769652,742.702374786375
Strategy_4_T6399,Strategy_4,2012-10-15,2012-10-15,0.0175999999999998,0.5880209153211552,0.17604183064231038,148.540474957275,250.75688003694452,745.3166871456231
Strategy_2_T6403,Strategy_2,2012-10-18,2012-10-18,0.0512000000000014,0.6512328029979578,0.30246560599591565,149.06333742912463,237.17113189942256,752.9487300219944
Strategy_2_T6404,Strategy_2,2012-10-19,2012-10-19,0.0069999999999996,0.5757574407331926,0.15151488146638514,150.58974600439888,238.2252601214533,754.0028582440251
Strategy_4_T6414,Strategy_4,2012-10-30,2012-10-30,-0.032,0.3293057699475309,-0.3413884601049382,150.80057164880503,245.93126174418276,749.1772399512633
Strategy_2_T6424,Strategy_2,2012-11-12,2012-11-12,0.028599999999999,0.6013778114484698,0.2027556228969396,149.83544799025267,242.51055393397436,753.4625337637844
Strategy_2_T6425,Strategy_2,2012-11-13,2012-11-13,0.0525000000000002,0.43060859363218196,-0.13878281273563609,150.69250675275688,250.42191053849413,761.3738903683043
Strategy_2_T6442,Strategy_2,2012-11-27,2012-11-27,-0.0159000000000002,0.5414538868391559,0.0829077736783117,152.27477807366085,248.0007415671229,758.952721396933
Strategy_4_T6453,Strategy_4,2012-12-31,2012-12-31,-0.0090000000000003,0.4782623812110719,-0.04347523757785621,151.7905442793866,244.56514684566824,757.5866064984185
Strategy_2_T6476,Strategy_2,2013-01-21,2013-01-21,-0.0197000000000002,0.5743057306690058,0.14861146133801162,151.51732129968372,245.0158503375191,754.6017152688147
Strategy_2_T6480,Strategy_2,2013-01-24,2013-01-24,-0.0157000000000007,0.46217502679693423,-0.07564994640613154,150.92034305376293,242.64640095157492,752.2322658828705
Strategy_2_T6487,Strategy_2,2013-01-31,2013-01-31,-0.0801999999999996,0.5442302738328,0.08846054766559996,150.4464531765741,230.58059540681373,740.1664603381093
Strategy_2_T6489,Strategy_2,2013-02-01,2013-02-01,-0.1160999999999994,0.5220574723920504,0.04411494478410072,148.0332920676219,213.39393019776293,722.9797951290585
Strategy_4_T6492,Strategy_4,2013-02-08,2013-02-08,-0.0274,0.42896928943881124,-0.14206142112237752,144.5959590258117,240.603217568361,719.0178658517513
Strategy_3_T6502,Strategy_3,2013-02-28,2013-02-28,0.2074999999999995,0.5187541017431824,0.037508203486364744,143.80357317035026,152.46021733116083,748.8571072845989
Strategy_2_T6507,Strategy_2,2013-03-05,2013-03-05,-0.0427999999999997,0.5222902025728832,0.04458040514576633,149.7714214569198,206.9837133594068,742.4468904462428
Strategy_4_T6534,Strategy_4,2013-03-28,2013-03-28,-0.052900000000001,0.5642956034879738,0.12859120697594761,148.48937808924856,232.7481294674396,734.5918023453214
Strategy_2_T6547,Strategy_2,2013-04-18,2013-04-18,0.0176999999999996,0.4218033406339193,-0.15639331873216145,146.91836046906428,209.58416833970918,737.1922573256238
Strategy_4_T6551,Strategy_4,2013-04-19,2013-04-19,0.0343999999999997,0.4682550674523383,-0.0634898650953234,147.43845146512476,237.82001219783984,742.264140056024
Strategy_2_T6552,Strategy_2,2013-04-22,2013-04-22,0.0146999999999994,0.44900829156169814,-0.10198341687660373,148.4528280112048,211.7664249114738,744.4463966277885
Strategy_4_T6553,Strategy_4,2013-04-22,2013-04-22,0.0146999999999994,0.42346793622202233,-0.15306412755595533,148.4528280112048,240.00226876960446,746.6286531995532
Strategy_4_T6560,Strategy_4,2013-04-29,2013-04-29,-0.1203000000000003,0.414649616030992,-0.17070076793801603,149.32573063991066,222.03838337362316,728.664767803572
Strategy_3_T6566,Strategy_3,2013-05-13,2013-05-13,0.0366999999999997,0.4332827562018201,-0.13343448759635979,145.7329535607144,157.808616726839,734.0131671992501
Strategy_4_T6569,Strategy_4,2013-05-14,2013-05-14,0.077399999999999,0.4606481560887555,-0.07870368782248904,146.80263343985004,233.4009072018674,745.3756910274943
Strategy_2_T6574,Strategy_2,2013-05-17,2013-05-17,0.0822000000000002,0.5780058452809443,0.15601169056188868,149.07513820549886,224.02040127196582,757.6296673879864
Strategy_4_T6581,Strategy_4,2013-05-22,2013-05-22,0.0284000000000013,0.6905659932937478,0.3811319865874956,151.52593347759728,237.70424371263135,761.9330038987503
Strategy_2_T6582,Strategy_2,2013-05-23,2013-05-23,-0.0443000000000015,0.6159305629927906,0.23186112598558117,152.38660077975007,217.26967485742267,755.1822774842071
Strategy_4_T6599,Strategy_4,2013-06-05,2013-06-05,0.1821000000000001,0.6103187052386387,0.22063741047727747,151.03645549684143,265.2079822586062,782.686016030182
Strategy_2_T6605,Strategy_2,2013-06-11,2013-06-11,-0.1076999999999994,0.5704237414656336,0.14084748293126714,156.53720320603642,200.41061807213265,765.826959244892
Strategy_4_T6609,Strategy_4,2013-06-13,2013-06-13,-0.2654000000000014,0.5907601240973779,0.18152024819475576,153.1653918489784,224.55788726188712,725.1768642481729
Strategy_4_T6641,Strategy_4,2013-07-31,2013-07-31,0.0758999999999989,0.486540166530527,-0.026919666938945985,145.0353728496346,235.56607206117422,736.18504904746
Strategy_2_T6648,Strategy_2,2013-08-06,2013-08-06,0.0912000000000006,0.5392811498743418,0.07856229974868367,147.237009809492,213.83863336675842,749.6130643420857
Strategy_4_T6650,Strategy_4,2013-08-07,2013-08-07,0.0319000000000002,0.6210134797901464,0.24202695958029286,149.92261286841716,240.34860341167675,754.3955956925882
Strategy_4_T6679,Strategy_4,2013-09-03,2013-09-03,0.0514999999999989,0.5090629529757476,0.018125905951495103,150.87911913851767,248.11887804731023,762.1658703282218
Strategy_2_T6696,Strategy_2,2013-09-30,2013-09-30,-0.0629000000000008,0.554703457305112,0.1094069146102239,152.43317406564435,204.25058671802927,752.5778236794927
Strategy_4_T6700,Strategy_4,2013-10-02,2013-10-02,-0.1065000000000004,0.5138254515190706,0.027650903038141106,150.51556473589855,232.08897040293698,736.5479160351193
Strategy_2_T6705,Strategy_2,2013-10-08,2013-10-08,-0.0055999999999993,0.4966066522122712,-0.006786695575457635,147.30958320702388,203.42565305207003,735.7229823691601
Strategy_4_T6719,Strategy_4,2013-10-31,2013-10-31,0.1023999999999993,0.5230167947162728,0.04603358943254565,147.14459647383202,247.15657708185728,750.7905890480804
Strategy_2_T6729,Strategy_2,2013-11-08,2013-11-08,0.0380000000000002,0.5265108899108679,0.05302177982173584,150.15811780961607,209.13166152883548,756.4965975248459
Strategy_4_T6755,Strategy_4,2013-12-10,2013-12-10,-0.032399999999999,0.5474154408861988,0.09483088177239751,151.2993195049692,242.25447912989642,751.5944995728851
Strategy_2_T6765,Strategy_2,2013-12-20,2013-12-20,-0.0327000000000001,0.5604036655325688,0.12080733106513764,150.31889991457703,204.2162335016288,746.6790715456783
Strategy_4_T6771,Strategy_4,2013-12-27,2013-12-27,0.1719000000000008,0.649121832495682,0.298243664991364,149.33581430913566,267.92530560963695,772.3498980254188
Strategy_4_T6791,Strategy_4,2014-01-14,2014-01-14,0.0089000000000005,0.5895625110558569,0.17912502211171377,154.46997960508378,269.30008842812225,773.7246808439041
Strategy_4_T6793,Strategy_4,2014-01-15,2014-01-15,0.0466999999999995,0.6100298768602854,0.22005975372057085,154.74493616878084,276.52667694720424,780.9512693629862
Strategy_4_T6805,Strategy_4,2014-01-24,2014-01-24,0.0957999999999987,0.4484652730979926,-0.10306945380401478,156.19025387259725,291.48970326819887,795.9142956839808
Strategy_2_T6814,Strategy_2,2014-02-03,2014-02-03,0.1498999999999988,0.5077481328256812,0.015496265651362418,159.18285913679617,228.07774408623436,819.7758062685863
Strategy_2_T6821,Strategy_2,2014-02-11,2014-02-11,-0.1740999999999992,0.5495441747894371,0.09908834957887414,163.95516125371728,199.5331505119623,791.2312126943143
Strategy_4_T6827,Strategy_4,2014-03-03,2014-03-03,0.1236999999999994,0.33715747258704887,-0.32568505482590226,158.24624253886287,311.0647634702561,810.8062728963715
